timestamp,venue,new_articles,error
2021-04-20 12:00:06.972539,newsmed,1,
2021-04-20 12:00:35.134625,medpage,1,
2021-04-20 13:00:03.943466,wired,0,
2021-04-20 13:00:04.518822,nyt,0,
2021-04-20 13:00:05.186685,guardian,0,
2021-04-20 13:00:05.843501,popsci,0,
2021-04-20 13:00:06.273830,healthday,0,
2021-04-20 13:00:07.107562,newsmed,0,
2021-04-20 13:00:07.418821,medpage,1,
2021-04-20 14:00:03.667203,wired,0,
2021-04-20 14:00:04.309803,nyt,1,
2021-04-20 14:00:04.871805,guardian,1,
2021-04-20 14:00:05.426188,popsci,0,
2021-04-20 14:00:05.780296,healthday,0,
2021-04-20 14:00:06.606875,newsmed,0,
2021-04-20 14:00:06.908869,medpage,1,
2021-04-20 15:00:03.563732,wired,0,
2021-04-20 15:00:04.029089,nyt,3,
2021-04-20 15:00:04.705634,guardian,0,
2021-04-20 15:00:05.203917,popsci,0,
2021-04-20 15:00:05.658627,healthday,3,
2021-04-20 15:00:06.191065,newsmed,0,
2021-04-20 15:00:06.563539,medpage,1,
2021-04-20 16:00:03.087259,wired,0,
2021-04-20 16:00:03.579180,nyt,2,
2021-04-20 16:00:03.952747,guardian,0,
2021-04-20 16:00:04.448172,popsci,0,
2021-04-20 16:00:05.207559,healthday,0,
2021-04-20 16:00:06.098239,newsmed,0,
2021-04-20 16:00:06.436585,medpage,2,
2021-04-20 17:00:03.479702,wired,0,
2021-04-20 17:00:03.940422,nyt,3,
2021-04-20 17:00:04.467848,guardian,1,
2021-04-20 17:00:04.927725,popsci,0,
2021-04-20 17:00:05.344868,healthday,0,
2021-04-20 17:00:06.697120,newsmed,2,
2021-04-20 17:00:07.180421,medpage,1,
2021-04-20 18:00:03.541827,wired,0,
2021-04-20 18:00:03.979470,nyt,1,
2021-04-20 18:00:04.387356,guardian,0,
2021-04-20 18:00:04.871053,popsci,0,
2021-04-20 18:00:05.238320,healthday,0,
2021-04-20 18:00:06.863505,newsmed,9,
2021-04-20 18:00:07.185296,medpage,1,
2021-04-20 19:00:03.159941,wired,0,
2021-04-20 19:00:03.556969,nyt,1,
2021-04-20 19:00:04.201577,guardian,0,
2021-04-20 19:00:04.709810,popsci,0,
2021-04-20 19:00:05.394408,healthday,0,
2021-04-20 19:00:06.179661,newsmed,6,
2021-04-20 19:00:06.545024,medpage,0,
2021-04-20 20:00:03.265933,wired,0,
2021-04-20 20:00:03.712371,nyt,0,
2021-04-20 20:00:04.457523,guardian,0,
2021-04-20 20:00:05.013249,popsci,0,
2021-04-20 20:00:05.811052,healthday,0,
2021-04-20 20:00:06.839034,newsmed,8,
2021-04-20 20:00:07.214055,medpage,0,
2021-04-20 21:00:03.760921,wired,0,
2021-04-20 21:00:03.992651,nyt,0,
2021-04-20 21:00:04.327625,guardian,0,
2021-04-20 21:00:04.776909,popsci,0,
2021-04-20 21:00:05.192193,healthday,0,
2021-04-20 21:00:05.826957,newsmed,1,
2021-04-20 21:00:06.255020,medpage,0,
2021-04-20 22:00:03.932339,wired,0,
2021-04-20 22:00:04.439977,nyt,0,
2021-04-20 22:00:05.089832,guardian,1,
2021-04-20 22:00:05.635722,popsci,0,
2021-04-20 22:00:06.319445,healthday,0,
2021-04-20 22:00:07.483794,newsmed,7,
2021-04-20 22:00:07.833762,medpage,0,
2021-04-20 23:00:02.860565,wired,0,
2021-04-20 23:00:03.242615,nyt,0,
2021-04-20 23:00:05.164091,guardian,1,
2021-04-20 23:00:06.097794,popsci,0,
2021-04-20 23:00:06.819342,healthday,0,
2021-04-20 23:00:07.775897,newsmed,10,
2021-04-20 23:00:08.148918,medpage,0,
2021-04-21 00:00:03.737184,wired,0,
2021-04-21 00:00:04.164991,nyt,0,
2021-04-21 00:00:04.558335,guardian,0,
2021-04-21 00:00:05.091559,popsci,0,
2021-04-21 00:00:05.880446,healthday,0,
2021-04-21 00:00:07.112401,newsmed,2,
2021-04-21 00:00:07.636047,medpage,0,
2021-04-21 01:00:03.677683,wired,0,
2021-04-21 01:00:03.876714,nyt,0,
2021-04-21 01:00:04.161108,guardian,0,
2021-04-21 01:00:05.079396,popsci,0,
2021-04-21 01:00:05.473917,healthday,0,
2021-04-21 01:00:06.016024,newsmed,0,
2021-04-21 01:00:06.402542,medpage,0,
2021-04-21 02:00:03.020982,wired,0,
2021-04-21 02:00:03.411807,nyt,0,
2021-04-21 02:00:03.715159,guardian,0,
2021-04-21 02:00:04.183926,popsci,0,
2021-04-21 02:00:04.792597,healthday,0,
2021-04-21 02:00:05.551289,newsmed,0,
2021-04-21 02:00:05.935974,medpage,0,
2021-04-21 03:00:02.899064,wired,0,
2021-04-21 03:00:03.054952,nyt,4,
2021-04-21 03:00:03.697433,guardian,0,
2021-04-21 03:00:04.240231,popsci,0,
2021-04-21 03:00:04.604453,healthday,0,
2021-04-21 03:00:05.446868,newsmed,0,
2021-04-21 03:00:05.837728,medpage,0,
2021-04-21 04:00:03.090243,wired,0,
2021-04-21 04:00:03.556631,nyt,0,
2021-04-21 04:00:04.162947,guardian,0,
2021-04-21 04:00:05.148435,popsci,0,
2021-04-21 04:00:05.976676,healthday,0,
2021-04-21 04:00:09.575463,newsmed,4,
2021-04-21 04:00:09.943428,medpage,0,
2021-04-21 05:00:03.694681,wired,1,
2021-04-21 05:00:04.129101,nyt,0,
2021-04-21 05:00:04.789999,guardian,0,
2021-04-21 05:00:05.390357,popsci,0,
2021-04-21 05:00:06.117007,healthday,2,
2021-04-21 05:00:07.063913,newsmed,9,
2021-04-21 05:00:07.457261,medpage,0,
2021-04-21 06:00:03.561077,wired,0,
2021-04-21 06:00:03.993026,nyt,0,
2021-04-21 06:00:04.660320,guardian,0,
2021-04-21 06:00:05.207201,popsci,0,
2021-04-21 06:00:05.925849,healthday,9,
2021-04-21 06:00:06.994611,newsmed,4,
2021-04-21 06:00:07.364075,medpage,0,
2021-04-21 07:00:05.206703,wired,0,
2021-04-21 07:00:05.368858,nyt,1,
2021-04-21 07:00:05.686112,guardian,0,
2021-04-21 07:00:06.584823,popsci,0,
2021-04-21 07:00:07.335419,healthday,2,
2021-04-21 07:00:08.099852,newsmed,0,
2021-04-21 07:00:08.431081,medpage,2,
2021-04-21 08:00:03.295630,wired,0,
2021-04-21 08:00:03.676351,nyt,0,
2021-04-21 08:00:04.479563,guardian,0,
2021-04-21 08:00:05.032024,popsci,0,
2021-04-21 08:00:05.494029,healthday,0,
2021-04-21 08:00:06.225017,newsmed,2,
2021-04-21 08:00:06.550783,medpage,0,
2021-04-21 09:00:03.065784,wired,0,
2021-04-21 09:00:03.452779,nyt,2,
2021-04-21 09:00:04.020578,guardian,1,
2021-04-21 09:00:04.646775,popsci,0,
2021-04-21 09:00:05.375006,healthday,0,
2021-04-21 09:00:06.308998,newsmed,0,
2021-04-21 09:00:06.705716,medpage,1,
2021-04-21 10:00:03.654934,wired,0,
2021-04-21 10:00:03.815183,nyt,2,
2021-04-21 10:00:04.110500,guardian,0,
2021-04-21 10:00:05.119270,popsci,0,
2021-04-21 10:00:05.844045,healthday,3,
2021-04-21 10:00:09.350386,newsmed,7,
2021-04-21 10:00:09.678631,medpage,2,
2021-04-21 11:00:03.796171,wired,0,
2021-04-21 11:00:03.950458,nyt,1,
2021-04-21 11:00:04.574782,guardian,0,
2021-04-21 11:00:05.132541,popsci,0,
2021-04-21 11:00:05.820376,healthday,0,
2021-04-21 11:00:06.890136,newsmed,4,
2021-04-21 11:00:07.155601,medpage,2,
2021-04-21 12:00:03.539675,wired,0,
2021-04-21 12:00:04.040101,nyt,1,
2021-04-21 12:00:04.746103,guardian,0,
2021-04-21 12:00:05.352688,popsci,0,
2021-04-21 12:00:06.145998,healthday,8,
2021-04-21 12:00:07.064835,newsmed,2,
2021-04-21 12:00:07.431104,medpage,2,
2021-04-21 13:00:03.954538,wired,0,
2021-04-21 13:00:04.112192,nyt,1,
2021-04-21 13:00:04.735143,guardian,0,
2021-04-21 13:00:05.243168,popsci,0,
2021-04-21 13:00:05.834800,healthday,0,
2021-04-21 13:00:06.618981,newsmed,0,
2021-04-21 13:00:06.965958,medpage,2,
2021-04-21 14:00:03.193402,wired,0,
2021-04-21 14:00:03.761729,nyt,0,
2021-04-21 14:00:04.400986,guardian,0,
2021-04-21 14:00:04.918056,popsci,0,
2021-04-21 14:00:05.623214,healthday,0,
2021-04-21 14:00:06.727272,newsmed,0,
2021-04-21 14:00:07.151156,medpage,2,
2021-04-21 15:00:02.938047,wired,0,
2021-04-21 15:00:03.386662,nyt,2,
2021-04-21 15:00:03.661890,guardian,0,
2021-04-21 15:00:04.133277,popsci,0,
2021-04-21 15:00:04.822221,healthday,0,
2021-04-21 15:00:05.727991,newsmed,0,
2021-04-21 15:00:06.044764,medpage,4,
2021-04-21 16:00:03.544574,wired,0,
2021-04-21 16:00:04.051795,nyt,0,
2021-04-21 16:00:05.120056,guardian,0,
2021-04-21 16:00:05.731457,popsci,0,
2021-04-21 16:00:06.533696,healthday,2,
2021-04-21 16:00:07.374860,newsmed,0,
2021-04-21 16:00:07.682954,medpage,3,
2021-04-21 17:00:03.235752,wired,0,
2021-04-21 17:00:03.734849,nyt,0,
2021-04-21 17:00:04.036636,guardian,1,
2021-04-21 17:00:04.496390,popsci,0,
2021-04-21 17:00:04.886844,healthday,0,
2021-04-21 17:00:05.827155,newsmed,0,
2021-04-21 17:00:06.127793,medpage,2,
2021-04-21 18:00:03.840716,wired,0,
2021-04-21 18:00:04.011021,nyt,0,
2021-04-21 18:00:04.298027,guardian,0,
2021-04-21 18:00:05.222781,popsci,0,
2021-04-21 18:00:05.606504,healthday,0,
2021-04-21 18:00:06.283521,newsmed,7,
2021-04-21 18:00:06.645052,medpage,0,
2021-04-21 19:00:02.871086,wired,0,
2021-04-21 19:00:03.026523,nyt,0,
2021-04-21 19:00:03.299530,guardian,0,
2021-04-21 19:00:03.798028,popsci,0,
2021-04-21 19:00:04.502380,healthday,0,
2021-04-21 19:00:05.365437,newsmed,10,
2021-04-21 19:00:05.656491,medpage,0,
2021-04-21 20:00:03.221415,wired,0,
2021-04-21 20:00:03.668156,nyt,1,
2021-04-21 20:00:04.371280,guardian,0,
2021-04-21 20:00:04.938140,popsci,0,
2021-04-21 20:00:05.746585,healthday,0,
2021-04-21 20:00:06.570038,newsmed,5,
2021-04-21 20:00:06.916762,medpage,0,
2021-04-21 21:00:03.080646,wired,0,
2021-04-21 21:00:04.463958,nyt,0,
2021-04-21 21:00:05.146992,guardian,0,
2021-04-21 21:00:05.830674,popsci,0,
2021-04-21 21:00:06.667281,healthday,0,
2021-04-21 21:00:07.454969,newsmed,1,
2021-04-21 21:00:07.811424,medpage,0,
2021-04-21 22:00:03.607908,wired,0,
2021-04-21 22:00:04.072331,nyt,1,
2021-04-21 22:00:04.809166,guardian,2,
2021-04-21 22:00:05.297270,popsci,0,
2021-04-21 22:00:05.706487,healthday,0,
2021-04-21 22:00:06.252473,newsmed,2,
2021-04-21 22:00:06.577768,medpage,0,
2021-04-21 23:00:03.726543,wired,0,
2021-04-21 23:00:04.246971,nyt,0,
2021-04-21 23:00:05.002183,guardian,3,
2021-04-21 23:00:05.905988,popsci,10,
2021-04-21 23:00:06.265556,healthday,0,
2021-04-21 23:00:06.787183,newsmed,10,
2021-04-21 23:00:07.128820,medpage,0,
2021-04-22 00:00:03.582680,wired,0,
2021-04-22 00:00:03.741451,nyt,0,
2021-04-22 00:00:04.257666,guardian,3,
2021-04-22 00:00:05.166442,popsci,0,
2021-04-22 00:00:05.877889,healthday,0,
2021-04-22 00:00:06.628542,newsmed,9,
2021-04-22 00:00:06.955633,medpage,0,
2021-04-22 01:00:02.996722,wired,0,
2021-04-22 01:00:03.147900,nyt,0,
2021-04-22 01:00:03.467345,guardian,1,
2021-04-22 01:00:03.942969,popsci,0,
2021-04-22 01:00:04.361484,healthday,0,
2021-04-22 01:00:05.162989,newsmed,1,
2021-04-22 01:00:05.428147,medpage,0,
2021-04-22 02:00:03.614388,wired,0,
2021-04-22 02:00:04.045222,nyt,1,
2021-04-22 02:00:04.674281,guardian,1,
2021-04-22 02:00:05.269225,popsci,0,
2021-04-22 02:00:05.686563,healthday,0,
2021-04-22 02:00:06.452219,newsmed,0,
2021-04-22 02:00:06.858677,medpage,0,<urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1108)>
2021-04-22 03:00:03.681807,wired,0,
2021-04-22 03:00:03.836816,nyt,1,
2021-04-22 03:00:04.148276,guardian,1,
2021-04-22 03:00:05.098691,popsci,0,
2021-04-22 03:00:05.597781,healthday,0,
2021-04-22 03:00:06.382728,newsmed,1,
2021-04-22 03:00:06.715996,medpage,0,
2021-04-22 04:00:03.424840,wired,0,
2021-04-22 04:00:03.810912,nyt,0,
2021-04-22 04:00:04.455629,guardian,2,
2021-04-22 04:00:05.041629,popsci,0,
2021-04-22 04:00:05.786873,healthday,0,
2021-04-22 04:00:06.570550,newsmed,0,
2021-04-22 04:00:06.991412,medpage,0,
2021-04-22 05:00:03.694666,wired,1,
2021-04-22 05:00:04.079261,nyt,0,
2021-04-22 05:00:04.737157,guardian,1,
2021-04-22 05:00:05.330704,popsci,0,
2021-04-22 05:00:06.006025,healthday,2,
2021-04-22 05:00:06.764176,newsmed,1,
2021-04-22 05:00:07.257341,medpage,0,
2021-04-22 06:00:03.733299,wired,0,
2021-04-22 06:00:04.129257,nyt,1,
2021-04-22 06:00:04.756019,guardian,1,
2021-04-22 06:00:05.301444,popsci,0,
2021-04-22 06:00:06.024676,healthday,9,
2021-04-22 06:00:06.641022,newsmed,1,
2021-04-22 06:00:06.991924,medpage,0,
2021-04-22 07:00:03.585381,wired,0,
2021-04-22 07:00:03.968619,nyt,0,
2021-04-22 07:00:04.574022,guardian,1,
2021-04-22 07:00:05.147419,popsci,0,
2021-04-22 07:00:05.854217,healthday,0,
2021-04-22 07:00:07.339097,newsmed,3,
2021-04-22 07:00:07.675074,medpage,1,
2021-04-22 08:00:04.026928,wired,0,
2021-04-22 08:00:04.411816,nyt,3,
2021-04-22 08:00:04.817247,guardian,1,
2021-04-22 08:00:05.754465,popsci,0,
2021-04-22 08:00:06.758470,healthday,0,
2021-04-22 08:00:07.877685,newsmed,3,
2021-04-22 08:00:08.241091,medpage,0,
2021-04-22 09:00:02.943483,wired,0,
2021-04-22 09:00:03.279344,nyt,1,
2021-04-22 09:00:03.956235,guardian,1,
2021-04-22 09:00:04.501360,popsci,0,
2021-04-22 09:00:04.912707,healthday,2,
2021-04-22 09:00:05.733681,newsmed,0,
2021-04-22 09:00:06.070124,medpage,1,
2021-04-22 10:00:03.767090,wired,0,
2021-04-22 10:00:04.173584,nyt,3,
2021-04-22 10:00:04.673910,guardian,2,
2021-04-22 10:00:05.303434,popsci,0,
2021-04-22 10:00:06.132981,healthday,3,
2021-04-22 10:00:06.962563,newsmed,2,
2021-04-22 10:00:07.347489,medpage,2,
2021-04-22 11:00:03.186882,wired,0,
2021-04-22 11:00:03.615935,nyt,2,
2021-04-22 11:00:04.322569,guardian,3,
2021-04-22 11:00:04.866906,popsci,0,
2021-04-22 11:00:05.613362,healthday,1,
2021-04-22 11:00:06.475004,newsmed,5,
2021-04-22 11:00:06.793531,medpage,2,
2021-04-22 12:00:03.334817,wired,0,
2021-04-22 12:00:03.765308,nyt,1,
2021-04-22 12:00:04.401091,guardian,1,
2021-04-22 12:00:05.067187,popsci,0,
2021-04-22 12:00:05.791411,healthday,0,
2021-04-22 12:00:06.911136,newsmed,6,
2021-04-22 12:00:07.383506,medpage,1,
2021-04-22 13:00:03.065354,wired,0,
2021-04-22 13:00:03.215933,nyt,3,
2021-04-22 13:00:03.531463,guardian,1,
2021-04-22 13:00:04.087726,popsci,0,
2021-04-22 13:00:04.479227,healthday,8,
2021-04-22 13:00:05.341459,newsmed,4,
2021-04-22 13:00:05.694825,medpage,2,
2021-04-22 14:00:03.006057,wired,0,
2021-04-22 14:00:03.454060,nyt,2,
2021-04-22 14:00:04.142096,guardian,1,
2021-04-22 14:00:04.638059,popsci,0,
2021-04-22 14:00:04.975033,healthday,2,
2021-04-22 14:00:05.501798,newsmed,0,
2021-04-22 14:00:05.821258,medpage,3,
2021-04-22 15:00:03.396100,wired,0,
2021-04-22 15:00:03.553345,nyt,3,
2021-04-22 15:00:03.841787,guardian,2,
2021-04-22 15:00:04.462769,popsci,0,
2021-04-22 15:00:05.203884,healthday,2,
2021-04-22 15:00:07.043050,newsmed,0,
2021-04-22 15:00:07.403557,medpage,2,
2021-04-22 16:00:03.833514,wired,1,
2021-04-22 16:00:03.994086,nyt,1,
2021-04-22 16:00:04.311622,guardian,3,
2021-04-22 16:00:04.889956,popsci,0,
2021-04-22 16:00:05.264714,healthday,0,
2021-04-22 16:00:05.787075,newsmed,0,
2021-04-22 16:00:06.181440,medpage,2,
2021-04-22 17:00:03.808562,wired,0,
2021-04-22 17:00:04.225459,nyt,2,
2021-04-22 17:00:04.554614,guardian,4,
2021-04-22 17:00:05.019177,popsci,0,
2021-04-22 17:00:05.402634,healthday,0,
2021-04-22 17:00:05.897384,newsmed,0,
2021-04-22 17:00:06.251776,medpage,2,
2021-04-22 18:00:03.607845,wired,1,
2021-04-22 18:00:03.995354,nyt,2,
2021-04-22 18:00:04.746842,guardian,1,
2021-04-22 18:00:05.354245,popsci,0,
2021-04-22 18:00:06.128684,healthday,0,
2021-04-22 18:00:06.956999,newsmed,6,
2021-04-22 18:00:07.313576,medpage,0,
2021-04-22 19:00:03.966466,wired,0,
2021-04-22 19:00:04.125093,nyt,1,
2021-04-22 19:00:04.429514,guardian,1,
2021-04-22 19:00:05.371452,popsci,0,
2021-04-22 19:00:05.763204,healthday,0,
2021-04-22 19:00:06.475018,newsmed,7,
2021-04-22 19:00:06.899466,medpage,0,
2021-04-22 20:00:02.936922,wired,0,
2021-04-22 20:00:03.379493,nyt,4,
2021-04-22 20:00:03.735469,guardian,2,
2021-04-22 20:00:04.293551,popsci,0,
2021-04-22 20:00:05.023438,healthday,0,
2021-04-22 20:00:05.830339,newsmed,8,
2021-04-22 20:00:06.168578,medpage,0,
2021-04-22 21:00:03.119512,wired,0,
2021-04-22 21:00:03.271973,nyt,0,
2021-04-22 21:00:03.576330,guardian,1,
2021-04-22 21:00:04.085149,popsci,0,
2021-04-22 21:00:04.928585,healthday,0,
2021-04-22 21:00:06.013164,newsmed,2,
2021-04-22 21:00:07.624008,medpage,0,
2021-04-22 22:00:03.173388,wired,0,
2021-04-22 22:00:03.572290,nyt,1,
2021-04-22 22:00:03.906304,guardian,2,
2021-04-22 22:00:04.832895,popsci,0,
2021-04-22 22:00:05.289389,healthday,0,
2021-04-22 22:00:06.148551,newsmed,10,
2021-04-22 22:00:06.497073,medpage,0,
2021-04-22 23:00:03.498331,wired,0,
2021-04-22 23:00:03.977240,nyt,0,
2021-04-22 23:00:04.644683,guardian,1,
2021-04-22 23:00:05.197547,popsci,0,
2021-04-22 23:00:05.930326,healthday,0,
2021-04-22 23:00:06.768653,newsmed,6,
2021-04-22 23:00:07.159444,medpage,0,
2021-04-23 00:00:03.714994,wired,0,
2021-04-23 00:00:03.864015,nyt,1,
2021-04-23 00:00:04.696777,guardian,2,
2021-04-23 00:00:05.248577,popsci,0,
2021-04-23 00:00:06.036667,healthday,0,
2021-04-23 00:00:06.571301,newsmed,3,
2021-04-23 00:00:06.903002,medpage,0,
2021-04-23 01:00:03.118708,wired,0,
2021-04-23 01:00:03.265302,nyt,2,
2021-04-23 01:00:03.601432,guardian,1,
2021-04-23 01:00:04.863405,popsci,0,
2021-04-23 01:00:05.239363,healthday,0,
2021-04-23 01:00:08.380638,newsmed,1,
2021-04-23 01:00:08.698784,medpage,0,
2021-04-23 02:00:03.311221,wired,0,
2021-04-23 02:00:03.458920,nyt,1,
2021-04-23 02:00:03.758969,guardian,3,
2021-04-23 02:00:04.690508,popsci,0,
2021-04-23 02:00:05.232797,healthday,0,
2021-04-23 02:00:06.035779,newsmed,0,
2021-04-23 02:00:06.303797,medpage,0,
2021-04-23 03:00:03.406113,wired,0,
2021-04-23 03:00:03.555630,nyt,3,
2021-04-23 03:00:03.862083,guardian,3,
2021-04-23 03:00:04.930074,popsci,0,
2021-04-23 03:00:05.748267,healthday,0,
2021-04-23 03:00:06.472343,newsmed,1,
2021-04-23 03:00:06.758475,medpage,0,
2021-04-23 04:00:03.075014,wired,1,
2021-04-23 04:00:03.226176,nyt,3,
2021-04-23 04:00:03.541537,guardian,2,
2021-04-23 04:00:04.474527,popsci,0,
2021-04-23 04:00:04.839684,healthday,0,
2021-04-23 04:00:08.131664,newsmed,0,
2021-04-23 04:00:08.438596,medpage,0,
2021-04-23 05:00:03.491112,wired,1,
2021-04-23 05:00:03.923596,nyt,1,
2021-04-23 05:00:04.303465,guardian,1,
2021-04-23 05:00:04.940949,popsci,0,
2021-04-23 05:00:05.656366,healthday,2,
2021-04-23 05:00:06.759375,newsmed,1,
2021-04-23 05:00:07.106240,medpage,0,
2021-04-23 06:00:03.289504,wired,0,
2021-04-23 06:00:03.674880,nyt,1,
2021-04-23 06:00:04.330956,guardian,3,
2021-04-23 06:00:05.048078,popsci,0,
2021-04-23 06:00:05.454371,healthday,9,
2021-04-23 06:00:06.470060,newsmed,1,
2021-04-23 06:00:06.782982,medpage,0,
2021-04-23 07:00:03.464238,wired,0,
2021-04-23 07:00:03.845200,nyt,1,
2021-04-23 07:00:04.488868,guardian,2,
2021-04-23 07:00:05.061198,popsci,0,
2021-04-23 07:00:05.791617,healthday,0,
2021-04-23 07:00:06.344259,newsmed,0,
2021-04-23 07:00:06.647500,medpage,0,
2021-04-23 08:00:03.733181,wired,0,
2021-04-23 08:00:04.113621,nyt,1,
2021-04-23 08:00:04.476524,guardian,1,
2021-04-23 08:00:05.058269,popsci,0,
2021-04-23 08:00:05.831733,healthday,0,
2021-04-23 08:00:06.850649,newsmed,3,
2021-04-23 08:00:07.224508,medpage,2,
2021-04-23 09:00:02.922322,wired,0,
2021-04-23 09:00:03.302561,nyt,2,
2021-04-23 09:00:03.826625,guardian,1,
2021-04-23 09:00:04.492640,popsci,0,
2021-04-23 09:00:05.298137,healthday,4,
2021-04-23 09:00:07.844197,newsmed,3,
2021-04-23 09:00:08.135108,medpage,1,
2021-04-23 10:00:03.356347,wired,0,
2021-04-23 10:00:03.503857,nyt,1,
2021-04-23 10:00:04.164808,guardian,2,
2021-04-23 10:00:04.723088,popsci,0,
2021-04-23 10:00:05.414603,healthday,2,
2021-04-23 10:00:06.196860,newsmed,1,
2021-04-23 10:00:06.516166,medpage,2,
2021-04-23 11:00:03.641596,wired,0,
2021-04-23 11:00:04.028288,nyt,2,
2021-04-23 11:00:04.621425,guardian,0,
2021-04-23 11:00:05.124929,popsci,0,
2021-04-23 11:00:05.834415,healthday,0,
2021-04-23 11:00:06.834108,newsmed,3,
2021-04-23 11:00:07.157910,medpage,1,
2021-04-23 12:00:02.958267,wired,1,
2021-04-23 12:00:03.342706,nyt,1,
2021-04-23 12:00:03.984873,guardian,0,
2021-04-23 12:00:04.572991,popsci,0,
2021-04-23 12:00:05.341795,healthday,8,
2021-04-23 12:00:06.266990,newsmed,0,
2021-04-23 12:00:06.646661,medpage,2,
2021-04-23 13:00:02.937806,wired,0,
2021-04-23 13:00:03.315299,nyt,1,
2021-04-23 13:00:04.019720,guardian,1,
2021-04-23 13:00:04.613186,popsci,0,
2021-04-23 13:00:04.960846,healthday,0,
2021-04-23 13:00:06.197869,newsmed,0,
2021-04-23 13:00:06.571486,medpage,1,
2021-04-23 14:00:03.762306,wired,0,
2021-04-23 14:00:04.173358,nyt,3,
2021-04-23 14:00:04.850000,guardian,1,
2021-04-23 14:00:05.485455,popsci,0,
2021-04-23 14:00:06.213837,healthday,3,
2021-04-23 14:00:07.276573,newsmed,0,
2021-04-23 14:00:07.636232,medpage,2,
2021-04-23 15:00:03.600335,wired,0,
2021-04-23 15:00:03.749251,nyt,3,
2021-04-23 15:00:04.249518,guardian,1,
2021-04-23 15:00:04.921477,popsci,0,
2021-04-23 15:00:05.269159,healthday,1,
2021-04-23 15:00:05.899982,newsmed,0,
2021-04-23 15:00:06.267103,medpage,2,
2021-04-23 16:00:03.423361,wired,0,
2021-04-23 16:00:03.572480,nyt,1,
2021-04-23 16:00:04.171649,guardian,0,
2021-04-23 16:00:04.767480,popsci,0,
2021-04-23 16:00:05.479568,healthday,2,
2021-04-23 16:00:06.293239,newsmed,0,
2021-04-23 16:00:06.573182,medpage,3,
2021-04-23 17:00:03.333899,wired,0,
2021-04-23 17:00:03.728544,nyt,0,
2021-04-23 17:00:04.137400,guardian,0,
2021-04-23 17:00:05.074275,popsci,0,
2021-04-23 17:00:06.098923,healthday,0,
2021-04-23 17:00:06.816795,newsmed,0,
2021-04-23 17:00:07.489724,medpage,1,
2021-04-23 18:00:03.913698,wired,0,
2021-04-23 18:00:04.294548,nyt,0,
2021-04-23 18:00:05.022450,guardian,1,
2021-04-23 18:00:05.659187,popsci,0,
2021-04-23 18:00:06.414340,healthday,0,
2021-04-23 18:00:06.917378,newsmed,7,
2021-04-23 18:00:07.269345,medpage,0,
2021-04-23 19:00:03.222071,wired,0,
2021-04-23 19:00:04.433691,nyt,1,
2021-04-23 19:00:05.095045,guardian,1,
2021-04-23 19:00:05.628792,popsci,0,
2021-04-23 19:00:06.007243,healthday,0,
2021-04-23 19:00:07.051779,newsmed,8,
2021-04-23 19:00:07.354807,medpage,0,
2021-04-23 20:00:03.214227,wired,0,
2021-04-23 20:00:03.542049,nyt,0,
2021-04-23 20:00:03.909561,guardian,1,
2021-04-23 20:00:04.388670,popsci,0,
2021-04-23 20:00:05.095041,healthday,0,
2021-04-23 20:00:06.081700,newsmed,6,
