id,source,channel,url,published,modified,section,keywords,authors,title,canonical_url,success,error_msg,url_id
2118,nyt,rss,https://www.nytimes.com/2021/04/22/health/covid-ny-variant-vaccine.html,2021-04-23 01:43:36+00:00,2021-04-24 16:58:17+00:00,Health,"Vaccines Immunization,Coronavirus;COVID-19,Moderna,Pfizer,NYC;New York City,Research,your-feed-science",Apoorva Mandavilli,"Vaccines Are Effective Against the New York Variant, Studies Find",https://www.nytimes.com/2021/04/22/health/covid-ny-variant-vaccine.html,True,,2267.0
2002,nyt,rss,https://www.nytimes.com/2021/03/31/climate/biden-climate-infrastructure-resilience.html,2021-03-31 16:23:35+00:00,2021-03-31 20:00:17+00:00,Climate,"Joe Biden,Climate Change,Global Warming,Greenhouse gas,Infrastructure;public works,Coast,Flood,US,Real Estate, Housing,US Politics,American Jobs Plan",Christopher Flavelle,Biden’s Climate Plan Means Tough Choices: Which Homes Get Saved?,https://www.nytimes.com/2021/03/31/climate/biden-climate-infrastructure-resilience.html,True,,2147.0
1903,nyt,rss,https://www.nytimes.com/2021/03/11/climate/nature-conservation-30-percent.html,2021-03-11 18:52:44+00:00,2021-03-23 18:43:48.371000+00:00,Climate,"Conservation of Resources,Indigenous peoples,Biodiversity,Climate Change,Global Warming,Environment,Greenhouse gas,Canada,Papua New Guinea,Brazil,Land use,Amazon rainforest","Somini Sengupta, Catrin Einhorn, Manuela Andreoni",There’s a Global Plan to Conserve Nature. Indigenous People Could Lead the Way.,https://www.nytimes.com/2021/03/11/climate/nature-conservation-30-percent.html,True,,2038.0
2042,nyt,rss,https://www.nytimes.com/2021/04/08/science/locust-swarms-africa.html,2021-04-08 13:32:34+00:00,2021-04-09 09:05:26+00:00,Science,"your-feed-science,Grasshoppers,Agriculture,Mobile Apps,Data Mining;Big Data,Climate Change,Global Warming,Computers and the Internet,Tech Industry,East Africa,Kenya,Ethiopia,Somalia,Horn of Africa,Food and Agriculture Organization of the United Nations,Lewa Wildlife Conservancy,Vulcan,51 Degrees,Crowdsourcing,",Rachel Nuwer,"As Locusts Swarmed East Africa, This Tech Helped Squash Them",https://www.nytimes.com/2021/04/08/science/locust-swarms-africa.html,True,,2189.0
2103,nyt,rss,https://www.nytimes.com/2021/04/21/science/birds-tanagers-mating-color.html,2021-04-21 09:00:28+00:00,2021-04-21 09:00:28+00:00,Science,"your-feed-science,Animal Behavior,Birds,Feather,Color,Evolution,your-feed-animals",Emily Anthes,"Some Male Birds Fly Under False Colors to Attract Mates, Study Suggests",https://www.nytimes.com/2021/04/21/science/birds-tanagers-mating-color.html,True,,2252.0
1982,nyt,rss,https://www.nytimes.com/2021/03/27/at-home/naturally-dyed-easter-eggs.html,2021-03-28 02:42:08+00:00,2021-03-28 02:42:08+00:00,At Home,"Shelter-in-Place (Lifestyle);Social Distancing,Dye,Service Content,Easter,Handicraft",Christine Chitnis,Brighten Up Easter With Naturally Dyed Eggs,https://www.nytimes.com/2021/03/27/at-home/naturally-dyed-easter-eggs.html,True,,2127.0
1856,nyt,rss,https://www.nytimes.com/2021/03/02/science/locked-letters-unfolding.html,2021-03-02 10:00:24+00:00,2021-03-04 16:16:02+00:00,Science,"Letters,Archives,Codes,Research,Queen of Scots Mary,Nature Communications Journal,Europe,France,your-feed-science",William J. Broad,New Technique Reveals Centuries of Secrets in Locked Letters,https://www.nytimes.com/2021/03/02/science/locked-letters-unfolding.html,True,,1988.0
2005,nyt,rss,https://www.nytimes.com/2021/03/31/health/esophageal-cancer-nivolumab.html,2021-03-31 21:59:04+00:00,2021-04-05 17:13:52+00:00,Health,"Clinical trial,Esophageal cancer,Pharmaceuticals,Chemotherapy,Radiation,Alcohol,Cancer,Bristol Myers Squibb,The New England Journal of Medicine,East Asia,US",Gina Kolata,A ‘Game Changer’ for Patients With Esophageal Cancer,https://www.nytimes.com/2021/03/31/health/esophageal-cancer-nivolumab.html,True,,2150.0
2089,nyt,rss,https://www.nytimes.com/2021/04/19/climate/wood-pellet-industry-climate.html,2021-04-19 09:00:24+00:00,2021-04-23 21:10:52+00:00,Climate,"Forests,Wood,Bioenergy and Biofuels,Manufacturing,Climate Change,Global Warming,Greenhouse gas,North Carolina","Gabriel Popkin, Erin Schaff, Photographs",There’s a Booming Business in America’s Forests. Some Aren’t Happy About It.,https://www.nytimes.com/2021/04/19/climate/wood-pellet-industry-climate.html,True,,2237.0
2088,nyt,rss,https://www.nytimes.com/2021/04/19/science/nasa-mars-helicopter.html,2021-04-19 04:01:12+00:00,2021-04-22 16:05:29+00:00,Science,"Mars,NASA,Perseverance Mars Rover,Jet Propulsion Laboratory,Space,Computers and the Internet,Tech Industry",Kenneth Chang,NASA’s Mars Helicopter Completes First Flight on Another Planet,https://www.nytimes.com/2021/04/19/science/nasa-mars-helicopter.html,True,,2236.0
1929,nyt,rss,https://www.nytimes.com/2021/03/17/health/coronavirus-reinfections.html,2021-03-17 23:30:08+00:00,2021-03-21 17:49:45+00:00,Health,"your-feed-science,Medical test,Coronavirus;COVID-19,Old age;elderly;senior citizens,The Lancet,Denmark,Immune system,Research,Vaccines Immunization",Apoorva Mandavilli,"Coronavirus Reinfections Are Rare, Danish Researchers Report",https://www.nytimes.com/2021/03/17/health/coronavirus-reinfections.html,True,,2071.0
2062,nyt,rss,https://www.nytimes.com/2021/04/13/climate/business-executives-climate-change.html,2021-04-13 09:30:07+00:00,2021-04-19 17:16:09.472000+00:00,Climate,"Climate Change,Global Warming,Greenhouse gas,US Politics,Corporate Social Responsibility,UNFCCC",Lisa Friedman,Executives Call for Deep Emission Cuts to Combat Climate Change,https://www.nytimes.com/2021/04/13/climate/business-executives-climate-change.html,True,,2209.0
2015,nyt,rss,https://www.nytimes.com/2021/04/02/climate/solar-geoengineering-block-sunlight.html,2021-04-02 21:38:40+00:00,2021-04-02 21:39:26+00:00,Climate,"Climate Change,Global Warming,Greenhouse gas,Research,Harvard","Henry Fountain, Christopher Flavelle",Test Flight for Sunlight-Blocking Research Is Canceled,https://www.nytimes.com/2021/04/02/climate/solar-geoengineering-block-sunlight.html,True,,2160.0
1853,nyt,rss,https://www.nytimes.com/2021/03/01/health/covid-19-coronavirus-brazil-variant.html,2021-03-02 03:22:46+00:00,2021-03-27 13:33:06.538000+00:00,Health,"Coronavirus;COVID-19,Research,Vaccines Immunization,Genetics and Heredity,Brazil,your-feed-science,your-feed-healthcare",Carl Zimmer,Virus Variant in Brazil Infected Many Who Had Already Recovered From Covid-19,https://www.nytimes.com/2021/03/01/health/covid-19-coronavirus-brazil-variant.html,True,,1985.0
1907,nyt,rss,https://www.nytimes.com/2021/03/13/science/lions-south-africa-wildlife-parks.html,2021-03-13 10:00:19+00:00,2021-03-14 17:44:55+00:00,Science,"Lion,Wildlife Sanctuaries;Nature Reserves,Conservation of Resources,South Africa,Mammal,Biodiversity,Travel;Tourism;vacations,Research,Proceedings of the Royal Society B,your-feed-science,your-feed-animals",Rachel Nuwer,"Protecting Lions Helps the Whole Food Chain? Actually, We Don’t Know.",https://www.nytimes.com/2021/03/13/science/lions-south-africa-wildlife-parks.html,True,,2045.0
1940,nyt,rss,https://www.nytimes.com/2021/03/20/at-home/greet-spring-with-a-visit-to-a-public-garden.html,2021-03-21 02:41:08+00:00,2021-03-23 19:10:04.102000+00:00,At Home,"Shelter-in-Place (Lifestyle);Social Distancing,Flowers and Plants,US states,Walking,Chicago Botanic Garden,Dallas Arboretum and Botanical Garden,Longwood Gardens,New York Botanical Garden,Bronx,Coral Gables,Florida,Pennsylvania,Service Content",Cameron Walker,Greet Spring With a Visit to a Public Garden,https://www.nytimes.com/2021/03/20/at-home/greet-spring-with-a-visit-to-a-public-garden.html,True,,2085.0
2122,nyt,rss,https://www.nytimes.com/2021/04/23/science/astronauts-covid-vaccine.html,2021-04-23 09:01:17+00:00,2021-04-23 10:22:18+00:00,Science,"Coronavirus;COVID-19,Vaccines Immunization,Space station,NASA",Kenneth Chang,Now launching to the space station: Vaccinated astronauts.,https://www.nytimes.com/2021/04/23/science/astronauts-covid-vaccine.html,True,,2271.0
1882,nyt,rss,https://www.nytimes.com/2021/03/06/at-home/grow-seedlings-with-newspaper.html,2021-03-07 04:58:07.744000+00:00,2021-03-07 04:58:07.744000+00:00,At Home,"Shelter-in-Place (Lifestyle);Social Distancing,Service Content,Seed,Handicraft,Gardens and Gardening,Flowers and Plants",Jodi Levine,Start Your Seeds in Yesterday’s News,https://www.nytimes.com/2021/03/06/at-home/grow-seedlings-with-newspaper.html,True,,2014.0
1993,nyt,rss,https://www.nytimes.com/2021/03/30/world/asia/who-covid-china.html,2021-03-30 15:03:18+00:00,2021-03-30 15:03:18+00:00,World,"Coronavirus;COVID-19,WHO,Wuhan Institute of Virology,China,Wuhan,Wildlife Trade;Poaching,Labs,Disease Rates,Tedros Adhanom Ghebreyesus",Javier C. Hernández,W.H.O. Inquiry on the Pandemic’s Origin: What We Know,https://www.nytimes.com/2021/03/30/world/asia/who-covid-china.html,True,,2138.0
1964,nyt,rss,https://www.nytimes.com/2021/03/24/science/astronomy-messier-87-black-hole.html,2021-03-24 18:30:12+00:00,2021-04-05 15:02:57+00:00,Science,"Space,Event Horizon Telescope,Messier 87,Black hole,Telescopes Observatories,Gravity,Laser Interferometer Gravitational-Wave Observatory,Astrophysical Journal Letters,your-feed-science",Dennis Overbye,The Most Intimate Portrait Yet of a Black Hole,https://www.nytimes.com/2021/03/24/science/astronomy-messier-87-black-hole.html,True,,2109.0
2036,nyt,rss,https://www.nytimes.com/2021/04/07/science/particle-physics-muon-fermilab-brookhaven.html,2021-04-07 15:00:13+00:00,2021-04-09 14:23:26.181000+00:00,Science,"Space,Physics,Particle accelerator,Fermi National Accelerator Laboratory,Brookhaven National Laboratory,Large Hadron Collider,,your-feed-science",Dennis Overbye,A Tiny Particle’s Wobble Could Upend the Known Laws of Physics,https://www.nytimes.com/2021/04/07/science/particle-physics-muon-fermilab-brookhaven.html,True,,2182.0
2094,nyt,rss,https://www.nytimes.com/2021/04/20/insider/climate-change-children.html,2021-04-20 09:00:10.147000+00:00,2021-04-20 09:00:10.147000+00:00,Times Insider,"Climate Change,Global Warming,News media;journalism,The New York Times,Hannah Fairfield",Katie Van Syckle,Painting a Picture of Climate Change,https://www.nytimes.com/2021/04/20/insider/climate-change-children.html,True,,2243.0
1855,nyt,rss,https://www.nytimes.com/2021/03/02/climate/miami-sea-level-rise.html,2021-03-02 10:00:17+00:00,2021-03-02 16:13:31+00:00,Climate,"Miami-Dade County FL,Flood,Coast,Real Estate, Housing,Local government,Urban Planning,Climate Change,Global Warming,Florida Keys,Coastal erosion,Income Inequality","Christopher Flavelle, Patricia Mazzei",Miami Says It Can Adapt to Rising Seas. Not Everyone Is Convinced.,https://www.nytimes.com/2021/03/02/climate/miami-sea-level-rise.html,True,,1987.0
1893,nyt,rss,https://www.nytimes.com/2021/03/08/health/coronavirus-cdc-vaccinated-guidelines.html,2021-03-08 23:22:21+00:00,2021-04-22 12:12:48.049000+00:00,Health,"your-feed-science,Coronavirus Risks and Safety Concerns,Vaccines Immunization,Coronavirus;COVID-19,Fatalities;casualties,Hygiene,CDC,Joe Biden,US,",Roni Caryn Rabin,"Vaccinated Americans, Let the Unmasked Gatherings Begin (but Start Small)",https://www.nytimes.com/2021/03/08/health/coronavirus-cdc-vaccinated-guidelines.html,True,,2025.0
1977,nyt,rss,https://www.nytimes.com/2021/03/26/climate/gavin-schmidt-climate-change-nasa.html,2021-03-26 09:00:21+00:00,2021-03-26 22:13:34+00:00,Climate,"NASA,Gavin Schmidt,US Politics,Climate Change,Global Warming,Greenhouse gas,Personal Profile;People Story",John Schwartz,A Biden Administration Strategy: Send In the Scientists,https://www.nytimes.com/2021/03/26/climate/gavin-schmidt-climate-change-nasa.html,True,,2122.0
1970,nyt,rss,https://www.nytimes.com/2021/03/25/health/coronavirus-children-vaccinations-pfizer.html,2021-03-25 16:30:07+00:00,2021-03-31 10:57:50+00:00,Health,"your-feed-science,Clinical trial,Vaccines Immunization,Disease Rates,Coronavirus;COVID-19,Children,AstraZeneca,Johnson & Johnson,Moderna,Pfizer,US",Apoorva Mandavilli,Pfizer Begins Testing Its Vaccine in Young Children,https://www.nytimes.com/2021/03/25/health/coronavirus-children-vaccinations-pfizer.html,True,,2115.0
1911,nyt,rss,https://www.nytimes.com/2021/03/14/health/Covid-schools-social-distancing-3-feet.html,2021-03-14 20:44:59+00:00,2021-03-15 03:26:49+00:00,Health,"Internal tag to designate essential content,Coronavirus Reopenings,K-12 Education,Coronavirus;COVID-19,Research,Children",Roni Caryn Rabin,"A new study suggests 3 feet, not 6 feet, is sufficient distance for school students, with mask-wearing and other safety measures kept in place.",https://www.nytimes.com/2021/03/14/health/Covid-schools-social-distancing-3-feet.html,True,,2049.0
1972,nyt,rss,https://www.nytimes.com/2021/03/25/health/jama-bauchner-race-medicine.html,2021-03-25 23:50:05+00:00,2021-03-26 21:29:23+00:00,Health,"Howard Bauchner,Journal of the American Medical Assn,AMA,Discrimination,Race and Ethnicity,Black People;African American;African-American,Podcast,Ed Livingston,Academic and Scientific Journals,your-feed-science",Apoorva Mandavilli,JAMA Editor Placed on Leave After Deputy’s Comments on Racism,https://www.nytimes.com/2021/03/25/health/jama-bauchner-race-medicine.html,True,,2117.0
2075,nyt,rss,https://www.nytimes.com/2021/04/15/magazine/space-x-debris.html,2021-04-15 13:21:09+00:00,2021-04-15 13:21:09+00:00,Magazine,"Rocket,Social Media,Video Recordings, Downloads and Streaming,Space,SpaceX,Pacific Northwestern States",Brooke Jarvis,How a Burst of Light in the Sky Illuminated Something Primal,https://www.nytimes.com/2021/04/15/magazine/space-x-debris.html,True,,2223.0
1994,nyt,rss,https://www.nytimes.com/2021/03/30/health/coronavirus-trier-schools-testing.html,2021-03-30 15:27:26+00:00,2021-04-12 18:59:38.248000+00:00,Health,"Coronavirus;COVID-19,Disease Rates,Medical test,K-12 Education,New Trier High School,Coronavirus Reopenings,,Labs,SafeGuard,Chicago,your-feed-science",Apoorva Mandavilli,Why Virus Tests at One Elite School Ran Afoul of Regulators,https://www.nytimes.com/2021/03/30/health/coronavirus-trier-schools-testing.html,True,,2139.0
2150,nyt,rss,https://www.nytimes.com/2021/04/28/climate/air-pollution-minorities.html,2021-04-28 18:00:10+00:00,2021-04-28 21:42:41+00:00,Climate,"Climate Change,Global Warming,Race and Ethnicity,Research,Air pollution,Black People;African American;African-American,Science Advances,Minorities,Income Inequality,Vehicle Emissions,Manufacturing,Hispanic Americans,Roads and Traffic,Asian American,Census,Population,EPA,Robert D. Bullard,California,US","Hiroko Tabuchi, Nadja Popovich",People of Color Breathe More Hazardous Air. The Sources Are Everywhere.,https://www.nytimes.com/2021/04/28/climate/air-pollution-minorities.html,True,,2299.0
1874,nyt,rss,https://www.nytimes.com/2021/03/05/science/biggest-glowing-shark.html,2021-03-05 10:00:19+00:00,2021-03-30 17:51:48.593000+00:00,Science,"Shark,Light,Hormone,Animal Behavior,Frontiers in Marine Science,New Zealand,Research,your-feed-science,your-feed-animals",Lesley Evans Ogden,Largest Glowing Shark Species Discovered Near New Zealand,https://www.nytimes.com/2021/03/05/science/biggest-glowing-shark.html,True,,2006.0
1956,nyt,rss,https://www.nytimes.com/2021/03/23/science/nasa-mars-helicopter.html,2021-03-23 18:16:52+00:00,2021-04-19 04:04:27.918000+00:00,Science,"Mars,Helicopter,NASA,Perseverance Mars Rover,Space,",Kenneth Chang,Get Ready for the First Flight of NASA’s Mars Helicopter,https://www.nytimes.com/2021/03/23/science/nasa-mars-helicopter.html,True,,2101.0
1937,nyt,rss,https://www.nytimes.com/2021/03/19/science/cdc-guidelines-schools-distancing.html,2021-03-19 15:05:01+00:00,2021-03-22 18:06:31+00:00,Science,"Internal tag to designate essential content,CDC,K-12 Education,US,Coronavirus;COVID-19","Roni Caryn Rabin, Dana Goldstein, Emily Anthes, Sheryl Gay Stolberg","Children in elementary schools don’t need to be kept six feet apart, the C.D.C. said.",https://www.nytimes.com/2021/03/19/science/cdc-guidelines-schools-distancing.html,True,,2081.0
1922,nyt,rss,https://www.nytimes.com/2021/03/16/health/moderna-vaccine-children.html,2021-03-16 11:02:06+00:00,2021-03-16 22:57:22+00:00,Health,"Internal tag to designate essential content,Vaccines Immunization,Research,Coronavirus;COVID-19,Youth,Moderna,your-feed-healthcare",Denise Grady,Moderna begins testing its vaccine in babies and young children.,https://www.nytimes.com/2021/03/16/health/moderna-vaccine-children.html,True,,2062.0
2001,nyt,rss,https://www.nytimes.com/2021/03/31/health/coronavirus-mice-animals.html,2021-03-31 17:28:35+00:00,2021-03-31 17:28:35+00:00,Health,"your-feed-science,Mice,Coronavirus;COVID-19,Animals,Minks,Rodents,Research,Institut Pasteur,Europe,South Africa,Brazil",Apoorva Mandavilli,"Virus Variants Can Infect Mice, Scientists Report",https://www.nytimes.com/2021/03/31/health/coronavirus-mice-animals.html,True,,2146.0
